date,F107,Mag,Xbg,FI_max_smooth,FI_max_jitter
1999/1/30,118,2,2.40E-07,1.2848545281104746,-0.814854528
1999/1/31,114.8,4,3.60E-07,2.81272311279499,-1.932723113
1999/2/1,118,3,3.00E-07,1.849614253837828,1.9503857461621719
1999/2/2,110.9,3,4.70E-07,0.8646028123046618,0.11539718769533813
1999/2/3,108.8,3,3.50E-07,0.13912062866622876,0.9608793713337713
1999/2/4,107.3,1,2.10E-07,-0.417515527,5.517515526891135
1999/2/5,103.7,1,2.30E-07,1.1228734891434942,-1.122873479
1999/2/6,99.3,2,1.90E-07,0.7180189615037486,0.14198103849625143
1999/2/7,109.5,3,1.60E-07,2.4325498539032004,-1.772549854
1999/2/8,124.5,6,3.40E-07,3.9151683566001387,-2.115168357
1999/2/9,129.3,4,3.60E-07,5.3412389677965875,-3.041238968
1999/2/10,152.4,4,4.10E-07,6.255253351435019,-2.555253351
1999/2/11,163.5,14,1.00E-06,6.838411245992054,-5.438411246
1999/2/12,188.4,17,7.10E-07,8.23899967337026,6.761000326629739
1999/2/13,198.4,15,6.80E-07,9.387600523076031,0.012399476923969033
1999/2/14,204.6,12,7.80E-07,10.20016998938527,-0.200169989
1999/2/15,190.1,11,1.40E-06,10.845299116551,-1.445299117
1999/2/16,191.8,13,9.20E-07,10.914913370411739,21.08508662958826
1999/2/17,189.8,9,7.20E-07,10.652052958757608,-4.652052959
1999/2/18,168.1,12,8.90E-07,6.468630271817492,-1.368630272
1999/2/19,164.2,8,6.00E-07,7.546645963399692,-3.746645963
1999/2/20,157.1,8,7.90E-07,8.00916639506036,0.1908336049396393
1999/2/21,147.2,8,5.90E-07,8.330823799555288,4.669176200444712
1999/2/22,129.7,8,4.60E-07,8.12789800689429,-4.327898007
1999/2/23,127,3,4.40E-07,8.61918600955855,-8.00918601
1999/2/24,119.8,4,2.40E-07,8.668107225658586,-8.668107216
1999/2/25,119.5,4,2.30E-07,8.562337366211054,-6.162337366
1999/2/26,115.6,4,2.10E-07,6.964151684566748,-5.464151685
1999/2/27,115.1,6,2.20E-07,9.250666885531084,-7.150666886
1999/2/28,123,11,2.00E-07,9.939110821343432,56.060889178656566
1999/3/1,120.2,6,3.50E-07,9.87482510691061,-6.774825107
1999/3/2,129.9,8,2.80E-07,9.58052958531859,-3.280529585
1999/3/3,137,8,4.10E-07,9.034092841072113,-4.534092841
1999/3/4,144.1,8,4.30E-07,9.14169336387368,-5.841693364
1999/3/5,127.5,7,4.60E-07,9.518237986021434,-5.818237986
1999/3/6,114.4,8,3.30E-07,6.613468453183949,-3.913468453
1999/3/7,110,5,8.00E-07,6.628506047727917,-3.728506048
1999/3/8,126.9,10,3.50E-07,6.946714612618401,19.0532853873816
1999/3/9,127.1,5,3.90E-07,8.913729977116574,-5.713729977
1999/3/10,135.4,5,3.70E-07,10.361457992248948,-8.761457992
1999/3/11,137,5,3.30E-07,16.530630924890243,-7.830630925
1999/3/12,140.3,8,5.00E-07,18.454364171326958,-9.054364171
1999/3/13,144.4,7,5.20E-07,20.037871853821215,-1.037871854
1999/3/14,150.4,8,6.00E-07,20.865138934779036,0.13486106522096364
1999/3/15,150.1,4,4.30E-07,20.960219025933004,-9.960219026
1999/3/16,155.7,5,5.30E-07,20.38682902965972,41.61317097034028
1999/3/17,154.5,9,5.00E-07,19.094478588172326,12.905521411827674
1999/3/18,148.1,9,5.90E-07,17.12150376043453,15.878496239565472
1999/3/19,139.3,10,4.60E-07,16.505011443223033,-11.60501144
1999/3/20,132.7,8,3.90E-07,14.142350443337484,-14.14235043
1999/3/21,124,7,4.40E-07,11.070944755547401,-10.07094476
1999/3/22,115.9,8,2.80E-07,8.031448188286904,-6.631448188
1999/3/23,112.9,3,1.60E-07,4.132003925603077,-3.782003926
1999/3/24,108.2,4,1.50E-07,-0.644328209,0.9843282090323546
1999/3/25,107,4,1.40E-07,-4.45988885,4.459888859813599
1999/3/26,103.6,3,1.10E-07,-4.609970576,4.959970576014969
1999/3/27,104.5,4,1.10E-07,-0.494508007,0.4945080167930624
1999/3/28,103,5,1.10E-07,2.6610657097645896,-2.43106571
1999/3/29,104.2,5,8.90E-08,5.983622100300664,-4.5836221
1999/3/30,104.7,6,1.00E-07,8.348904871908998,-8.018904872
1999/3/31,101.9,6,8.90E-08,10.068159530558859,-9.638159531
1999/4/1,103,5,1.10E-07,11.415495260830168,-10.94549526
1999/4/2,99.5,4,1.90E-07,12.557665904406484,-1.557665904
1999/4/3,102.7,5,2.90E-07,13.203759398522198,29.796240601477802
1999/4/4,115.9,8,1.30E-06,13.575871198649686,40.424128801350314
1999/4/5,132.6,15,6.80E-07,13.412075841281268,-10.11207584
1999/4/6,137.4,12,3.90E-07,12.889915004373789,-9.389915004
1999/4/7,141.4,9,1.00E-06,11.90374305355981,-10.60374305
1999/4/8,139.1,9,4.80E-07,10.488385093654635,0.5116149063453648
1999/4/9,136.2,11,3.30E-07,8.747015365164957,-7.047015365
1999/4/10,136.3,8,3.50E-07,6.513756130267966,-5.01375613
1999/4/11,130.7,5,2.60E-07,3.8298823154102086,-1.129882315
1999/4/12,130,6,2.30E-07,0.5986041200032601,0.6013958799967398
1999/4/13,129.6,7,2.40E-07,-1.77644655,3.676446550101314
1999/4/14,120.2,7,2.10E-07,-1.295746975,1.2957469850604586
1999/4/15,121.8,6,2.00E-07,1.343680942543295,-0.243680943
1999/4/16,122.9,6,2.80E-07,1.1636253687773612,-0.623625369
1999/4/17,115.7,7,2.60E-07,0.9497482846812545,-0.349748285
1999/4/18,112.8,7,1.80E-07,0.4464302067636414,0.3135697932363586
1999/4/19,110,6,2.30E-07,0.4667473037070869,0.33325269629291315
1999/4/20,104.8,5,2.10E-07,0.43551160558678664,0.5344883944132133
1999/4/21,103.4,5,2.00E-07,0.871356652775404,0.828643347224596
1999/4/22,100.4,3,3.60E-07,1.168103955570431,3.331896044429569
1999/4/23,98.2,4,1.60E-07,-0.526714613,1.1567146128669428
1999/4/24,100.9,6,1.40E-07,1.3903334417423792,-1.050333442
1999/4/25,102.6,4,1.70E-07,3.0667146126184575,-2.476714613
1999/4/26,104.5,4,9.10E-08,4.470784570120889,-4.13078457
1999/4/27,108.6,4,1.80E-07,4.050415168355612,-2.750415168
1999/4/28,109.8,4,3.80E-07,3.546345210853167,0.2536547891468328
1999/4/29,122.1,6,3.70E-07,2.4073814972212784,8.592618502778722
1999/4/30,123.5,7,4.40E-07,5.939924812029988,2.2600751879700116
1999/5/1,105.4,8,3.70E-07,10.61124550506686,-7.611245505
1999/5/2,135.7,11,4.30E-07,14.773684210526099,-7.273684211
1999/5/3,127.1,6,4.30E-07,18.489009480222027,25.510990519777973
1999/5/4,138.7,9,3.70E-07,21.095442955213812,-18.29544296
1999/5/5,140.9,10,6.30E-07,22.901788166067007,-21.50178817
1999/5/6,146.9,10,5.60E-07,23.229898659692367,-19.92989866
1999/5/7,163.4,11,7.60E-07,22.41238966982641,9.58761033017359
1999/5/8,171.9,12,1.60E-06,22.250866296174895,23.749133703825105
1999/5/9,178.3,11,2.20E-06,22.064923177508668,53.93507682249133
1999/5/10,169.5,10,1.80E-06,21.607682249100698,3.392317750899302
1999/5/11,159.4,10,8.40E-07,20.346126185027487,-15.64612619
1999/5/12,153.1,7,8.70E-07,18.05148741418738,-15.85148741
1999/5/13,147.3,10,5.40E-07,15.223667865315239,-14.40366787
1999/5/14,144.2,8,4.20E-07,15.103792088917723,-13.50379209
1999/5/15,143.6,10,4.60E-07,12.102942137953402,-11.42294214
1999/5/16,152.2,10,4.10E-07,7.795652173912929,4.204347826087071
1999/5/17,145.3,10,7.70E-07,3.511245505066964,19.488754494933037
1999/5/18,140.6,8,6.90E-07,1.5896371363190354,7.410362863680964
1999/5/19,142.4,7,6.80E-07,0.5607388035305567,0.6392611964694432
1999/5/20,142.5,6,4.80E-07,4.090944753187255,-1.790944753
1999/5/21,140.3,7,5.10E-07,5.681104936253594,-3.281104936
1999/5/22,140.2,7,8.50E-07,5.986466165413445,-4.586466165
1999/5/23,140.7,6,5.00E-07,5.869957502451695,-2.469957502
1999/5/24,136.9,6,5.60E-07,5.549892121608287,-2.249892122
1999/5/25,143.1,8,4.20E-07,3.5948414514546707,-1.094841451
1999/5/26,152.6,9,7.50E-07,4.457567832624975,7.542432167375025
1999/5/27,155.2,12,6.50E-07,5.825335076822405,1.574664923177595
1999/5/28,152.1,13,6.60E-07,8.089637136318938,-5.789637136
1999/5/29,148.6,13,6.30E-07,9.478947368420913,6.521052631579087
1999/5/30,156.8,13,4.70E-07,10.079699248120153,-1.379699248
1999/5/31,165.4,9,6.30E-07,10.51886237332446,-5.718862373
1999/6/1,176.2,10,7.60E-07,10.26031382804823,-4.060313828
1999/6/2,173.1,15,7.50E-07,9.742791762013589,-0.542791762
1999/6/3,173.5,13,1.30E-06,9.679699248120158,0.3203007518798415
1999/6/4,170.9,13,7.50E-07,9.395096436743895,29.604903563256105
1999/6/5,164,15,6.50E-07,8.704445897351947,-7.004445897
1999/6/6,167.9,17,7.40E-07,8.34488394900282,-6.344883949
1999/6/7,157.7,12,8.90E-07,5.8459954233408755,-3.345995423
1999/6/8,156.5,11,6.30E-07,5.428636809414762,-2.828636809
1999/6/9,165.2,12,5.60E-07,6.088296829029004,-3.088296829
1999/6/10,161.1,15,5.30E-07,4.9286694998364755,-3.0286695
1999/6/11,164.7,18,5.70E-07,5.443184047074128,3.3568159529258725
1999/6/12,168,15,5.80E-07,5.125008172605351,4.874991827394649
1999/6/13,167.7,14,7.00E-07,5.222981366459551,-2.322981366
1999/6/14,168.2,14,8.50E-07,6.2030402092186065,-4.803040209
1999/6/15,158.5,15,7.00E-07,9.930271330500016,-8.730271331
1999/6/16,152.7,13,6.90E-07,10.016312520431367,-6.11631252
1999/6/17,146.5,10,6.80E-07,11.089048708728178,24.91095129127182
1999/6/18,146.5,7,1.00E-06,12.190160183066183,-5.190160183
1999/6/19,138.8,8,9.30E-07,11.559431186662138,-6.459431187
1999/6/20,151.5,8,9.00E-07,11.931121281464355,17.068878718535643
1999/6/21,145.5,11,1.80E-06,12.446126185027605,-7.546126185
1999/6/22,161.6,11,7.00E-07,12.931023210199221,4.068976789800779
1999/6/23,167.5,11,9.40E-07,14.755475645635613,2.244524354364387
1999/6/24,185,13,8.90E-07,15.529225237005331,-9.029225237
1999/6/25,200.8,13,1.10E-06,15.532951945079864,-13.13295195
1999/6/26,199.5,18,8.70E-07,15.560019614252793,7.439980385747207
1999/6/27,207.4,17,1.30E-06,15.023079437724526,-5.023079438
1999/6/28,196.6,13,9.60E-07,16.416443282118095,-10.21644328
1999/6/29,191.3,13,9.60E-07,15.703988231447953,15.296011768552047
1999/6/30,209.5,17,1.20E-06,14.729094475318515,6.270905524681485
1999/7/1,195.4,18,1.70E-06,15.237920889179247,1.7620791108207534
1999/7/2,187.1,18,1.40E-06,13.924452435436212,11.075547564563788
1999/7/3,196.8,21,9.50E-07,13.210853220006342,-5.71085322
1999/7/4,185.6,17,2.00E-06,12.588761033017141,-3.088761033
1999/7/5,174.2,13,1.30E-06,10.968950637463063,1.0310493625369368
1999/7/6,167.9,15,5.50E-07,6.93452762340624,-4.534527623
1999/7/7,158.4,13,7.40E-07,6.603046747302944,-4.703046747
1999/7/8,149.1,10,9.10E-07,5.4735599869237515,0.22644001307624873
1999/7/9,150.8,11,4.60E-07,0.838417783589395,6.0615822164106055
1999/7/10,156.3,11,5.40E-07,2.8140961098397757,-1.01409611
1999/7/11,152.6,12,7.20E-07,4.488957175547499,-1.488957176
1999/7/12,154.1,12,6.80E-07,5.669702517162387,-2.869702517
1999/7/13,143.5,12,6.80E-07,7.484249754821727,-4.584249755
1999/7/14,129.6,7,4.10E-07,7.217136319058409,-6.337136319
1999/7/15,129.5,6,2.70E-07,8.341556064073103,-7.241556064
1999/7/16,132,8,3.00E-07,11.308113762667373,19.691886237332625
1999/7/17,136.7,12,6.50E-07,11.679117358613755,-6.179117359
1999/7/18,138.2,7,1.60E-06,12.719359267734367,-8.419359268
1999/7/19,141.1,11,7.90E-07,12.533873814972027,45.466126185027974
1999/7/20,139.5,10,6.60E-07,15.297358613925894,-10.79735861
1999/7/21,147.3,10,5.80E-07,18.075063746322062,-15.67506375
1999/7/22,152.8,13,1.10E-06,19.87525988885227,-12.77525989
1999/7/23,193.7,10,3.60E-06,13.695789473684005,-1.695789474
1999/7/24,184.2,11,1.90E-06,18.009225237005293,14.990774762994707
1999/7/25,182.3,12,1.30E-06,18.508728342595347,5.491271657404653
1999/7/26,172.4,10,9.80E-07,21.666328865642047,-19.06632887
1999/7/27,174.5,12,7.00E-07,26.465609676364437,3.534390323635563
1999/7/28,197.8,12,7.40E-07,28.94256292906136,-5.942562929
1999/7/29,202.4,13,1.40E-06,31.002092186988754,19.997907813011246
1999/7/30,205.9,16,1.70E-06,36.38506047727962,-19.38506048
1999/7/31,200.6,13,1.10E-06,37.44772801569085,-32.84772802
1999/8/1,216.3,17,1.00E-06,37.20186335403672,-28.00186335
1999/8/2,212.5,16,2.50E-06,35.8438051650861,104.15619483491389
1999/8/3,210.7,15,1.60E-06,33.487381497220824,-20.4873815
1999/8/4,200.1,11,1.10E-06,31.93076168682529,28.06923831317471
1999/8/5,177,12,1.20E-06,29.589114089571318,-10.58911409
1999/8/6,170.4,9,1.50E-06,25.048022229486392,-7.048022229
1999/8/7,153.3,8,1.50E-06,21.42530238640047,-4.425302386
1999/8/8,137.8,9,1.00E-06,16.945308924484877,-12.74530892
1999/8/9,138.1,7,6.40E-07,14.623798627002072,-10.12379863
1999/8/10,127.3,7,5.30E-07,5.241157240928331,-0.441157241
1999/8/11,127.9,6,4.10E-07,-0.565609676,2.065609676364818
1999/8/12,123.1,5,8.20E-07,-2.634619157,5.034619156587084
1999/8/13,126.5,5,4.30E-07,6.366623079437632,-1.066623079
1999/8/14,128.1,5,3.70E-07,7.759136972866836,-0.559136973
1999/8/15,131.1,6,4.90E-07,11.155835240274435,-6.55583524
1999/8/16,131.1,5,5.30E-07,14.694050343249213,-13.39405034
1999/8/17,141,5,3.20E-07,15.329225237005328,-9.429225237
1999/8/18,130.7,3,9.10E-07,14.1533507682247,-6.353350768
1999/8/19,134.7,4,3.50E-06,20.338247793396235,-10.33824779
1999/8/20,151.6,4,1.80E-06,23.962634847989186,74.0373651520108
1999/8/21,161.2,4,1.00E-06,29.122000653808,29.877999346192
1999/8/22,172.7,3,7.90E-07,32.97714939522672,-23.1771494
1999/8/23,187.5,4,1.20E-06,35.651258581235176,-29.95125858
1999/8/24,202,8,9.60E-07,37.43014056881279,-32.13014057
1999/8/25,208.4,10,1.10E-06,38.04919908466763,-2.049199085
1999/8/26,222.2,12,1.10E-06,37.06884602811322,-29.96884603
1999/8/27,223.1,18,1.70E-06,34.45217391304297,20.54782608695703
1999/8/28,248.4,15,1.20E-06,30.714416475972087,79.28558352402791
1999/8/29,218.2,15,1.80E-06,25.238868911408588,-15.63886891
1999/8/30,198.1,20,1.30E-06,19.71523373651491,18.28476626348509
1999/8/31,182.7,16,1.20E-06,21.15326577312816,-12.35326577
1999/9/1,162.8,17,9.30E-07,21.204491663942154,-14.60449166
1999/9/2,156.5,8,6.60E-07,17.733913043478,-12.43391304
1999/9/3,139.3,8,7.70E-07,13.132670807453223,-11.43267081
1999/9/4,131.2,7,4.90E-07,7.939437724746532,-6.939437725
1999/9/5,121.8,7,3.70E-07,4.759607714939453,-2.759607715
1999/9/6,118.5,5,2.50E-07,-0.881582216,2.5815822164105806
1999/9/7,112.4,10,4.10E-07,-3.359156587,6.059156587119926
1999/9/8,106.8,11,3.10E-07,1.9345995423340678,12.065400457665932
1999/9/9,106.5,17,2.50E-07,1.2090029421379356,2.0909970578620642
1999/9/10,122,9,2.20E-07,3.6235174893755593,-2.763517489
1999/9/11,122.5,11,2.60E-07,4.088571428571368,-3.088571429
1999/9/12,140.8,6,4.30E-07,4.866276560967564,-2.466276561
1999/9/13,154.6,7,6.00E-07,5.811552795030971,-0.911552795
1999/9/14,156.4,6,6.00E-07,6.355505067015271,-3.555505067
1999/9/15,154.9,13,6.90E-07,6.570460934945964,-3.670460935
1999/9/16,158.2,7,5.70E-07,6.643628636809317,1.0563713631906833
1999/9/17,157.5,8,5.70E-07,6.366675384112361,14.633324615887638
1999/9/18,151.6,9,9.50E-07,5.863962079110735,-2.963962079
1999/9/19,149.3,7,8.20E-07,6.409794050343155,3.1902059496568445
1999/9/20,145,5,8.00E-07,6.317672441974408,-3.517672442
1999/9/21,146.8,5,5.70E-07,5.504583197123162,3.895416802876839
1999/9/22,140.4,6,4.00E-07,4.770944753187246,0.4290552468127542
1999/9/23,136.9,5,3.10E-07,4.25930696305976,-3.059306963
1999/9/24,131.6,6,3.00E-07,3.7483229813664045,-3.098322981
1999/9/25,125.4,3,2.90E-07,3.1848054919908,-2.184805492
1999/9/26,122.7,4,4.40E-07,2.524622425629254,-1.994622426
1999/9/27,123.8,4,2.80E-07,2.0626740764955565,0.03732592350444364
1999/9/28,126,4,2.80E-07,2.74766917293229,1.5523308270677099
1999/9/29,124.8,7,3.30E-07,2.711121281464491,-0.511121281
1999/9/30,124.8,7,4.00E-07,3.203864007845654,-2.103864008
1999/10/1,121.6,6,4.10E-07,3.2502190258253854,4.449780974174615
1999/10/2,126.3,4,4.90E-07,3.763818241255257,2.5361817587447426
1999/10/3,134.5,9,3.40E-07,4.113834586466105,-0.813834586
1999/10/4,144.4,10,4.20E-07,-5.732618503,10.732618502778605
1999/10/5,146.2,14,4.90E-07,-0.549650212,3.3496502124877328
1999/10/6,133.6,11,4.10E-07,4.336897678979996,-2.036897679
1999/10/7,129.4,13,5.70E-07,8.516802876756984,-4.616802877
1999/10/8,151.2,13,1.00E-06,11.999803857469585,-5.599803857
1999/10/9,153.2,15,7.90E-07,15.017162471395661,-12.81716247
1999/10/10,160.5,13,5.80E-07,16.967538411245254,-14.96753841
1999/10/11,166.6,13,5.10E-07,19.17888198757736,-17.27888199
1999/10/12,183.6,12,7.90E-07,21.381039555409952,-18.48103956
1999/10/13,191,12,7.80E-07,22.94298790454363,-20.1429879
1999/10/14,199.8,16,7.30E-07,23.899575024517468,156.10042497548253
1999/10/15,198.2,9,2.10E-06,23.454168028767228,-16.05416803
1999/10/16,189,13,1.00E-06,21.500359594638457,-17.80035959
1999/10/17,178,14,7.30E-07,20.87084014383755,-17.07084014
1999/10/18,172.7,10,6.00E-07,20.88349133703794,-14.28349134
1999/10/19,169.6,12,7.90E-07,20.166230794376947,-11.46623079
1999/10/20,158.8,12,8.40E-07,18.330009807126242,-1.330009807
1999/10/21,158.5,7,8.00E-07,15.191206276560745,-9.091206277
1999/10/22,160.3,8,1.10E-06,11.484014383785382,-6.684014384
1999/10/23,164.5,5,1.10E-06,6.996796338672666,-1.696796339
1999/10/24,158.8,8,7.50E-07,1.2427590715920047,0.8572409284079954
1999/10/25,179.2,14,5.90E-07,10.801797973193695,6.198202026806305
1999/10/26,189.4,15,1.80E-06,9.432363517489236,27.567636482510764
1999/10/27,197.3,16,1.10E-06,9.766688460280994,8.233311539719006
1999/10/28,183.9,12,1.00E-06,9.866949983654646,-8.166949984
1999/10/29,179.6,16,8.40E-07,9.50918600849937,-7.009186008
1999/10/30,169.4,10,6.20E-07,9.067603792088784,-7.367603792
1999/10/31,160.4,11,8.10E-07,9.168126838836086,-1.568126839
1999/11/1,150.6,10,7.30E-07,9.088525661980906,-5.388525662
1999/11/2,142.8,13,6.50E-07,8.265642366786409,-5.465642367
1999/11/3,143.1,10,4.10E-07,7.758875449493185,1.1411245505068157
1999/11/4,147.5,10,6.30E-07,3.1201372997711196,4.779862700228881
1999/11/5,160.5,13,6.70E-07,4.514056881333703,25.4859431186663
1999/11/6,150,15,1.80E-06,7.768388362209757,-2.768388362
1999/11/7,173.9,14,8.50E-07,8.847172278522262,-5.747172279
1999/11/8,191.9,15,1.20E-06,13.760934946060601,-5.260934946
1999/11/9,229.9,17,1.30E-06,18.704511278195213,-7.704511278
1999/11/10,248.5,18,3.60E-06,20.81719516181728,-5.817195162
1999/11/11,239.8,18,1.80E-06,23.162929061784553,-14.56292906
1999/11/12,231.9,27,1.60E-06,26.557273618829292,-9.557273619
1999/11/13,223.8,22,1.20E-06,29.241091860084566,-16.24109186
1999/11/14,218.8,21,3.60E-06,29.629911735860954,50.37008826413904
1999/11/15,205.6,18,2.50E-06,30.308859104282,-1.308859104
1999/11/16,233.4,27,1.90E-06,30.149983654788706,7.850016345211294
1999/11/17,221.3,24,1.40E-06,24.701144164759356,49.298855835240644
1999/11/18,217.9,19,1.70E-06,27.83471722785183,-13.83471723
1999/11/19,210,24,1.10E-06,31.90778032036566,-29.80778032
1999/11/20,204.3,24,1.00E-06,35.13442301405636,-3.134423014
1999/11/21,210.1,23,2.80E-06,37.109087937233845,-3.109087937
1999/11/22,192,19,1.20E-06,36.682739457338464,-27.78273946
1999/11/23,185.6,19,1.20E-06,35.31389342922471,-33.31389343
1999/11/24,186.7,13,1.10E-06,32.40908793723391,-2.409087937
1999/11/25,183.7,11,1.50E-06,34.14092840797596,-14.14092841
1999/11/26,172.2,15,1.10E-06,32.037986270022415,27.962013729977585
1999/11/27,169,16,1.20E-06,30.201274926446107,109.7987250735539
1999/11/28,174.8,12,9.90E-07,31.93033671134311,3.0696632886568906
1999/11/29,163.9,4,5.50E-06,29.63017325923461,-18.63017326
1999/11/30,162.7,6,6.50E-07,25.346387708401064,-22.64638771
1999/12/1,165,7,5.30E-07,22.62236024844687,-21.62236025
1999/12/2,165.5,10,1.00E-06,20.09149068322952,-14.79149068
1999/12/3,151.8,7,9.60E-07,15.292912716573818,-8.992912717
1999/12/4,147.5,8,7.10E-07,9.057034978751092,-4.757034979
1999/12/5,142.7,5,5.10E-07,4.220568813337631,-0.920568813
1999/12/6,142.8,8,4.20E-07,-1.523644982,9.923644982020246
1999/12/7,153.3,5,1.10E-06,-4.226766917,14.226766917293173
1999/12/8,150.1,6,1.00E-06,1.563638443935904,2.7363615560640957
1999/12/9,156.2,8,4.70E-07,3.2870611310885427,-1.087061131
1999/12/10,164.4,9,5.50E-07,3.940362863680883,-0.240362864
1999/12/11,159.1,8,5.00E-07,3.7177901274925897,-0.917790127
1999/12/12,159.2,7,5.80E-07,1.114373978424304,-0.284373978
1999/12/13,166.1,11,5.50E-07,2.98849950964363,-1.88849951
1999/12/14,168.4,11,6.80E-07,4.48439686171945,-3.384396862
1999/12/15,178.7,10,7.20E-07,5.905890813991412,-3.405890814
1999/12/16,194,8,1.00E-06,7.231961425302281,-3.731961425
1999/12/17,200.7,16,1.50E-06,7.783465184700767,2.216534815299233
1999/12/18,205.5,22,1.50E-06,7.491000326904107,7.508999673095893
1999/12/19,206.9,17,9.40E-07,9.915665250081581,-4.31566525
1999/12/20,209.2,16,1.60E-06,12.263507682248921,-7.463507682
1999/12/21,217.2,19,1.10E-06,14.19238966982653,-3.19238967
1999/12/22,201.7,15,1.40E-06,15.545233736514971,37.45476626348503
1999/12/23,198.4,16,8.20E-07,16.117914351094893,-12.41791435
1999/12/24,182.4,13,8.90E-07,16.423831317423755,-8.023831317
1999/12/25,178.4,14,7.00E-07,16.065250081725818,-9.865250082
1999/12/26,177,13,8.90E-07,15.206341941810827,-11.90634194
1999/12/27,161.7,11,7.40E-07,13.705426610003066,6.294573389996934
1999/12/28,150.4,11,7.60E-07,12.403497875122405,32.596502124877595
1999/12/29,143.7,8,4.60E-07,11.362307943772308,-2.562307944
1999/12/30,135.6,6,4.70E-07,9.676266753840983,-7.276266754
1999/12/31,130.1,0,4.40E-07,5.888035305655355,-3.188035306
2000/1/1,129.9,4,5.70E-07,4.2044785877737185,-1.104478588
2000/1/2,132.9,4,3.70E-07,5.704642039882231,-0.60464204
2000/1/3,133.1,4,3.60E-07,6.105001634520995,-4.805001635
2000/1/4,134.7,6,2.80E-07,6.504838182412457,-4.504838182
2000/1/5,136.5,7,3.20E-07,6.650539391958058,-4.250539392
2000/1/6,144.8,10,5.40E-07,6.264596273291833,-0.464596273
2000/1/7,149.8,10,4.10E-07,6.683164432821085,-1.083164433
2000/1/8,154.7,8,6.60E-07,7.866230794377132,-1.866230794
2000/1/9,160.6,9,6.30E-07,10.093886891140746,-6.893886891
